Order_Date,Priority,Quantity,Sales,Discount,Profit,Unit_Price,Shipping_Cost,Transportation,Customer_Name,Country,Region,State,City,Store_Name,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_ID,Order_ID,Supplier,Expected_Date,Ship_Date
09/02/17,Low,15,231.9,0.05,40.24,7.59,4,Regular Air,Bradley Patro ,India,South,Karnataka,Ranibennur,Hollis,Corporate,Furniture,Office Furnishings,Wrap Bag,P753,51233,Compu Point,14/02/17,02/04/17
09/02/17,Low,15,231.9,0.05,40.24,7.59,4,Regular Air,Manish Kausar ,India,South,Karnataka,Sindgi,Hollis,Corporate,Furniture,Office Furnishings,Wrap Bag,P753,51233,Compu Point,20/02/17,19/02/17
09/02/17,Urgent,86,7136.34,0,46.80525,15.01,8.4,Regular Air,H Borker ,India,South,Karnataka,Bhadravati,Barnes,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P532,59943,Compu Point,12/02/17,12/02/17
09/02/17,Medium,3,378.77,0.02,45.824,6.98,2.83,Express Air,Ved Pandya ,India,Central,Madhya Pradesh,Sironj,Murphy,Small Business,Furniture,Office Furnishings,Small Pack,P513,23104,Global Source,20/02/17,16/02/17
09/02/17,Medium,31,1815.1,0,-7.766,4.71,0.7,Regular Air,Sri Nath ,India,Central,Madhya Pradesh,Murwara,Cement,Home Office,Office Supplies,Rubber Bands,Wrap Bag,P1023,35047,Global Source,12/02/17,20/03/17
09/02/17,Low,26,821.34,0.03,58.5,2.88,0.5,Regular Air,Manoj Reddy ,India,North,Punjab,Khanna,Gutierrez,Corporate,Office Supplies,Labels,Small Box,P180,51395,Alibaba,21/02/17,10/04/17
09/02/17,Not Specified,8,1674.33,0.01,-175.224,30.73,4,Express Air,Shikha Walker ,India,North,Rajasthan,Hanumangarh,Campbell,Small Business,Technology,Computer Peripherals,Small Box,P472,16165,Ningbo,15/02/17,01/03/17
09/02/17,Not Specified,4,1435.14,0.01,-137.676,30.73,4,Express Air,P Kumar ,India,North,Rajasthan,Hanumangarh,Campbell,Small Business,Technology,Computer Peripherals,Small Box,P472,16165,Ningbo,14/02/17,25/03/17
09/02/17,Medium,93,1296.5,0,-12.708,4.71,0.7,Regular Air,Hirji Dhage ,India,North,Rajasthan,Banswara,Cement,Home Office,Office Supplies,Rubber Bands,Wrap Bag,P1023,35047,Global Source,16/02/17,10/04/17
09/02/17,Low,26,821.34,0.03,39,2.88,0.5,Regular Air,Dipti Kamath ,India,North,Rajasthan,Pilani,Gutierrez,Corporate,Office Supplies,Labels,Small Box,P180,51395,Alibaba,15/02/17,08/03/17
09/02/17,Not Specified,72,17792.88,0.07,527.128,62.18,10.84,Express Air,Hari Jhawar ,India,South,Tamil Nadu,Panruti,Campbell,Small Business,Furniture,Office Furnishings,Medium Box,P375,16165,Elan,14/02/17,29/03/17
09/02/17,Urgent,44,1159.44,0.09,-54.9,5.08,3.63,Regular Air,V Shetty ,India,South,Tamil Nadu,Kanchipuram,Hicks,Corporate,Furniture,Office Furnishings,Wrap Bag,P751,25635,Dalian,21/02/17,24/03/17
09/02/17,Urgent,235,14768.16,0.02,498.78,28.15,6.17,Regular Air,Rajesh S ,India,East,Uttar Pradesh,Atrauli,Jones,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,P288,7552,Philo,20/02/17,16/03/17
09/02/17,Low,8,2246.75,0.04,347.78,60.65,12.23,Regular Air,Santosh Kalita ,India,North,Uttaranchal,Rishikesh,Fayette,Home Office,Furniture,Office Furnishings,Medium Box,P1057,13408,Alibaba,21/02/17,07/04/17
09/02/17,Low,188,50709.24,0.05,2223.2718,125.99,8.99,Regular Air,Saranjeet Roy ,India,East,West Bengal,Krishnanagar,Ramos,Home Office,Technology,Telephones and Communication,Small Box,P947,23329,Elan,15/02/17,04/04/17
09/02/17,Urgent,86,7136.34,0,49.9256,15.01,8.4,Regular Air,Praveen Sahu ,India,East,West Bengal,Bhadreswar,Barnes,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P532,59943,Compu Point,18/02/17,11/03/17
10/02/17,Urgent,44,7697.76,0.1,200.013,30.98,5.09,Express Air,Rohitsinh Meeni ,India,West,Gujarat,Bharuch,Lopez,Corporate,Office Supplies,Paper,Small Box,P1156,55686,Philo,16/02/17,09/04/17
10/02/17,Urgent,88,6598.08,0.1,309.111,30.98,5.09,Express Air,Jayantilal Karthikeyan ,India,West,Gujarat,Jodhpur,Lopez,Corporate,Office Supplies,Paper,Small Box,P1156,55686,Philo,13/02/17,16/02/17
10/02/17,Urgent,72,119529.13,0.07,-163.285,270.98,50,Delivery Truck,M Aghav ,India,North,Haryana,Pundri,Wallace,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P557,47493,Consolidated,21/02/17,04/03/17
10/02/17,Urgent,108,119529.13,0.07,-115.26,270.98,50,Delivery Truck,Rajarshi Sharma Sharma ,India,North,Jammu and Kashmir,Jammu,Wallace,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,P557,47493,Consolidated,14/02/17,11/02/17
10/02/17,High,69,12580.08,0.02,280.785,51.75,19.99,Regular Air,Anurag Singh ,India,North,Rajasthan,Bikaner,Flores,Small Business,Furniture,Office Furnishings,Small Box,P643,55683,Dalian,13/02/17,26/03/17
10/02/17,High,23,14676.76,0.02,299.504,51.75,19.99,Regular Air,Arvind Diware ,India,North,Rajasthan,Bhilwara,Flores,Small Business,Furniture,Office Furnishings,Small Box,P643,55683,Dalian,13/02/17,08/03/17
10/02/17,Urgent,68,10528.68,0.08,-1127.72,60.98,49,Regular Air,Munish Prasad ,India,East,Uttar Pradesh,Rae Bareli,Harris,Consumer,Office Supplies,Appliances,Large Box,P462,45414,Ningbo,16/02/17,30/03/17
10/02/17,Urgent,51,10528.68,0.08,-676.632,60.98,49,Regular Air,Zakir K.P. ,India,North,Uttarakhand,Ramnagar,Harris,Consumer,Office Supplies,Appliances,Large Box,P462,45414,Ningbo,19/02/17,23/02/17
11/02/17,High,9,134.89,0.09,-1.846,2.08,5.33,Regular Air,Vaibhav Ananda ,India,South,Telangana,Khammam,Mason,Small Business,Furniture,Office Furnishings,Small Box,P439,58656,Elan,16/02/17,24/03/17
11/02/17,High,120,1072.56,0.03,-207.765,2.08,5.33,Express Air,Prakash Bhat ,India,North East,Assam,Diphu,Watson,Consumer,Furniture,Office Furnishings,Small Box,P439,47747,Merxin,17/02/17,10/03/17
11/02/17,Urgent,210,1715.9,0.07,128.97,4.76,0.88,Regular Air,Bhudeb Mishra ,India,Central,Madhya Pradesh,Dewas,Austin,Consumer,Office Supplies,Paper,Wrap Bag,P1138,27746,Merxin,19/02/17,01/03/17
11/02/17,High,160,1251.32,0.03,-249.318,2.08,5.33,Express Air,Manvi Bhosle ,India,South,Tamil Nadu,Rameswaram,Watson,Consumer,Furniture,Office Furnishings,Small Box,P439,47747,Merxin,18/02/17,13/03/17
11/02/17,High,20,345.1,0,-1.1316,6.75,2.99,Regular Air,Kartik Yadav ,India,East,Uttar Pradesh,Agra,Mason,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P1121,58656,Alibaba,17/02/17,24/03/17
11/02/17,High,15,414.12,0,-1.0373,6.75,2.99,Regular Air,Narendra Hiremath Patil ,India,East,Uttar Pradesh,Hardoi,Mason,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P1121,58656,Alibaba,15/02/17,09/04/17
11/02/17,Urgent,126,2059.08,0.07,121.805,4.76,0.88,Regular Air,Aneel G ,India,East,West Bengal,Habra,Austin,Consumer,Office Supplies,Paper,Wrap Bag,P1138,27746,Merxin,20/02/17,05/04/17
11/02/17,High,9,96.35,0.09,-2.84,2.08,5.33,Regular Air,Deepak Lal ,India,East,West Bengal,Medinipur,Mason,Small Business,Furniture,Office Furnishings,Small Box,P439,58656,Elan,16/02/17,17/03/17
12/02/17,Urgent,15,15073.2,0.05,-599.505,114.98,51.42,Delivery Truck,Umasharan Ganesan ,India,South,Telangana,Hyderabad,Clark,Consumer,Furniture,Bookcases,Jumbo Box,P942,9602,Compu Point,21/02/17,08/04/17
12/02/17,Urgent,96,1107.6,0.06,29.232,5.58,0.7,Regular Air,Chandana Kulkarni ,India,North,Chandigarh,Chandigarh,Adams,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,P790,225,Compu Point,16/02/17,21/02/17
12/02/17,Urgent,30,15073.2,0.05,-439.637,114.98,51.42,Delivery Truck,Pradeep Borkar ,India,West,Gujarat,Bharuch,Clark,Consumer,Furniture,Bookcases,Jumbo Box,P942,9602,Compu Point,19/02/17,01/04/17
12/02/17,Urgent,200,1868.16,0,-335.84,4.28,6.72,Regular Air,Sreekanth Boruah ,India,West,Gujarat,Manavadar,Waynoka,Home Office,Office Supplies,Paper,Small Box,P1174,28482,Consolidated,19/02/17,27/03/17
12/02/17,Urgent,16,443.8,0.02,-29.844,2.12,1.99,Regular Air,Sanjay Pashankar ,India,North,Haryana,Nilokheri,Clark,Consumer,Technology,Computer Peripherals,Small Pack,P512,9602,Argot,16/02/17,12/03/17
12/02/17,Medium,80,3984.25,0.06,-1585.335,20.98,53.03,Delivery Truck,Vinayak Mistry ,India,North,Haryana,Sonipat,Barnett,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,P1061,14406,Dalian,23/02/17,24/03/17
12/02/17,Urgent,72,1550.64,0.06,27.405,5.58,0.7,Regular Air,Kamal Purohit ,India,West,Maharashtra,Paithan,Adams,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,P790,225,Compu Point,21/02/17,26/03/17
12/02/17,Medium,100,5577.95,0.06,-1771.845,20.98,53.03,Delivery Truck,Satish Shetty ,India,North,Rajasthan,Bhilwara,Barnett,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,P1061,14406,Dalian,15/02/17,27/02/17
12/02/17,Urgent,32,317,0.02,-29.844,2.12,1.99,Regular Air,Deepak Jamadar ,India,North,Uttaranchal,Dehradun,Clark,Consumer,Technology,Computer Peripherals,Small Pack,P512,9602,Argot,24/02/17,06/04/17
12/02/17,Urgent,120,2179.52,0,-184.712,4.28,6.72,Regular Air,Mangesh Sharma ,India,East,West Bengal,Nabadwip,Waynoka,Home Office,Office Supplies,Paper,Small Box,P1174,28482,Consolidated,22/02/17,09/04/17
13/02/17,Urgent,57,17262.75,0.04,267.7347,125.99,7.69,Regular Air,Virender Kumar ,India,South,Telangana,Manuguru,Powell,Corporate,Technology,Telephones and Communication,Small Box,P1070,25953,Philo,23/02/17,14/04/17
13/02/17,Urgent,76,17262.75,0.04,183.1869,125.99,7.69,Regular Air,Vilas Sri Hari ,India,North,Delhi,Delhi,Powell,Corporate,Technology,Telephones and Communication,Small Box,P1070,25953,Philo,17/02/17,06/04/17
13/02/17,Urgent,108,2714.7,0.1,-24.45,9.85,4.82,Regular Air,Jitesh Pillai ,India,West,Gujarat,Bagasra,Powell,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P736,25953,Alibaba,17/02/17,11/03/17
13/02/17,Urgent,27,2262.25,0.1,-29.34,9.85,4.82,Regular Air,Naga Khan ,India,North,Haryana,Gurgaon,Powell,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P736,25953,Alibaba,25/02/17,25/02/17
13/02/17,Low,17,13378.85,0.07,21.0195,110.99,8.99,Regular Air,Janardhan Wadhwa ,India,Central,Jharkhand,Chas,Ruiz,Home Office,Technology,Telephones and Communication,Small Box,P741,58500,Philo,16/02/17,19/02/17
13/02/17,Medium,156,8881.98,0.04,63.036,20.98,5.42,Regular Air,Gnanender Bose ,India,South,Karnataka,Bidar,Myers,Corporate,Office Supplies,Storage & Organization,Small Box,P105,2279,Argot,16/02/17,16/02/17
13/02/17,Not Specified,135,7327.15,0.03,156.492,20.99,4.81,Regular Air,Austin Velusamy ,India,West,Maharashtra,Dahanu,Carroll,Home Office,Technology,Telephones and Communication,Medium Box,P17,55808,Merxin,17/02/17,27/02/17
13/02/17,Medium,39,7401.65,0.04,63.036,20.98,5.42,Regular Air,Shruti Bozorgi ,India,East,Orissa,Hirakud,Myers,Corporate,Office Supplies,Storage & Organization,Small Box,P105,2279,Argot,25/02/17,08/03/17
13/02/17,Not Specified,46,1579.9,0.1,-26.843,4.28,1.6,Regular Air,V Mishra ,India,North,Punjab,Amritsar,Spencer,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,P793,36931,Consolidated,20/02/17,05/03/17
13/02/17,Not Specified,92,1895.88,0.1,-28.422,4.28,1.6,Regular Air,Indraneil Shandilya ,India,North,Rajasthan,Tijāra,Spencer,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,P793,36931,Consolidated,21/02/17,15/03/17
13/02/17,Medium,94,18397.05,0.02,214.282,30.97,4,Regular Air,Rajesh Mondal ,India,North,Rajasthan,Pilani,Tucker,Corporate,Technology,Computer Peripherals,Small Box,P774,51362,Compu Point,18/02/17,16/02/17
13/02/17,Low,85,18730.39,0.07,16.8156,110.99,8.99,Regular Air,Sumita Raskar ,India,North,Rajasthan,Kishangarh,Ruiz,Home Office,Technology,Telephones and Communication,Small Box,P741,58500,Philo,25/02/17,09/04/17
13/02/17,Not Specified,90,8792.58,0.03,198.2232,20.99,4.81,Regular Air,K K M Tariq Aman ,India,South,Tamil Nadu,Coimbatore,Carroll,Home Office,Technology,Telephones and Communication,Medium Box,P17,55808,Merxin,17/02/17,05/04/17
13/02/17,Medium,188,18397.05,0.02,180.448,30.97,4,Regular Air,Sumit Lowe ,India,East,West Bengal,Dhulian,Tucker,Corporate,Technology,Computer Peripherals,Small Box,P774,51362,Compu Point,17/02/17,21/02/17
14/02/17,High,120,416.76,0.05,-3.56,1.68,1,Regular Air,Nesar Roy ,India,South,Andhra Pradesh,Hindupur,Carpenter,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P880,14662,Ningbo,18/02/17,02/03/17
14/02/17,Not Specified,44,3943.38,0.06,-27.4505,15.01,8.4,Regular Air,Arunkumar Adkar ,India,South,Andhra Pradesh,Adoni,Waynoka,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P532,19777,Merxin,18/02/17,03/03/17
14/02/17,High,108,5560.17,0.1,-97.578,16.98,12.39,Regular Air,Vikas Chakraborty ,India,West,Gujarat,Amreli,Hall,Small Business,Office Supplies,Envelopes,Small Box,P300,57734,Global Source,17/02/17,18/03/17
14/02/17,Not Specified,125,1941.06,0.09,-57.715,7.38,5.21,Regular Air,Ganeshan Joshi ,India,South,Karnataka,Kolar,Waynoka,Corporate,Furniture,Office Furnishings,Small Box,P436,224,Ningbo,18/02/17,14/04/17
14/02/17,Low,27,5638.5,0.04,-155.648,22.84,16.87,Regular Air,Annappa Patel ,India,South,Karnataka,Mangalore,Argoso,Home Office,Office Supplies,Paper,Small Box,P1219,17764,Philo,21/02/17,13/03/17
14/02/17,Low,31,39234.3,0.07,331.759,152.48,6.5,Regular Air,Kunal Dalvi ,India,South,Karnataka,Chitradurga,Thompson,Small Business,Technology,Computer Peripherals,Small Box,P139,46919,Compu Point,17/02/17,19/02/17
14/02/17,Low,16,5331.3,0.05,-213.372,55.5,52.2,Regular Air,Amit Bhurke ,India,Central,Madhya Pradesh,Chhindwara,Garden,Home Office,Furniture,Office Furnishings,Medium Box,P408,27330,Merxin,24/02/17,12/04/17
14/02/17,Not Specified,100,1617.55,0.09,-44.135,7.38,5.21,Regular Air,Venkataramana Desai ,India,West,Maharashtra,Yavatmal,Waynoka,Corporate,Furniture,Office Furnishings,Small Box,P436,224,Ningbo,22/02/17,30/03/17
14/02/17,Low,155,54928.02,0.07,226.993,152.48,6.5,Regular Air,Yash Badwaik ,India,West,Maharashtra,Pune,Thompson,Small Business,Technology,Computer Peripherals,Small Box,P139,46919,Compu Point,21/02/17,21/03/17
14/02/17,High,54,5560.17,0.1,-97.578,16.98,12.39,Regular Air,N S ,India,West,Maharashtra,Baramati,Hall,Small Business,Office Supplies,Envelopes,Small Box,P300,57734,Global Source,25/02/17,02/04/17
14/02/17,Low,27,7893.9,0.04,-175.104,22.84,16.87,Regular Air,Javed Sasan ,India,North,Rajasthan,Hanumangarh,Argoso,Home Office,Office Supplies,Paper,Small Box,P1219,17764,Philo,26/02/17,23/03/17
14/02/17,Not Specified,88,3943.38,0.06,-29.946,15.01,8.4,Regular Air,Kamalesh Purswani ,India,North,Rajasthan,Jodhpur,Waynoka,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P532,19777,Merxin,17/02/17,13/03/17
14/02/17,High,104,963.75,0.05,-107.0604,4.24,5.41,Regular Air,Masood Rao ,India,North,Rajasthan,Jhunjhunun,Hall,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P1026,57734,Compu Point,24/02/17,31/03/17
14/02/17,High,120,486.22,0.05,-2.314,1.68,1,Regular Air,Pankaj Giri ,India,South,Tamil Nadu,Tiruttangal,Carpenter,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P880,14662,Ningbo,22/02/17,26/02/17
14/02/17,High,26,1156.5,0.05,-124.9038,4.24,5.41,Regular Air,Conrade Chaudhary ,India,South,Tamil Nadu,Ambattur,Hall,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P1026,57734,Compu Point,17/02/17,26/02/17
14/02/17,Not Specified,96,28601.6,0.04,956.9538,155.99,8.08,Regular Air,Kumar Singh ,India,East,Uttar Pradesh,Lalitpur,Waynoka,Corporate,Technology,Telephones and Communication,Small Box,P31,19777,Philo,22/02/17,15/02/17
14/02/17,Not Specified,72,28601.6,0.04,1013.2452,155.99,8.08,Regular Air,Pankaj Sonawane ,India,East,Uttar Pradesh,Jhinjhak,Waynoka,Corporate,Technology,Telephones and Communication,Small Box,P31,19777,Philo,17/02/17,07/04/17
14/02/17,Low,40,4442.75,0.05,-225.226,55.5,52.2,Regular Air,Manoj Kumar ,India,North,Uttarakhand,Tanakpur,Garden,Home Office,Furniture,Office Furnishings,Medium Box,P408,27330,Merxin,17/02/17,26/02/17
15/02/17,High,45,2387.8,0.01,29.4165,20.99,0.99,Regular Air,Sanjeev Shukla ,India,East,Bihar,Bhabua,Graham,Consumer,Technology,Telephones and Communication,Wrap Bag,P82,29478,Argot,26/02/17,18/03/17
15/02/17,Not Specified,66,40759.86,0.06,-1785.6,182.55,69,Regular Air,Naman Gosai ,India,South,Karnataka,Bagalkot,White,Home Office,Furniture,Tables,Large Box,P717,51971,Argot,20/02/17,03/04/17
15/02/17,Not Specified,78,13923.42,0.02,-1242.956,32.48,35,Regular Air,Siva Bhaumik ,India,North,Punjab,Bhatinda,White,Home Office,Office Supplies,Storage & Organization,Large Box,P488,51971,Consolidated,20/02/17,17/02/17
15/02/17,Not Specified,22,40759.86,0.06,-1249.92,182.55,69,Regular Air,Prakash Dasgupta ,India,South,Tamil Nadu,Pallavaram,White,Home Office,Furniture,Tables,Large Box,P717,51971,Argot,24/02/17,30/03/17
15/02/17,Not Specified,117,11602.85,0.02,-1355.952,32.48,35,Regular Air,Saurabh Shinde ,India,South,Tamil Nadu,Pallavaram,White,Home Office,Office Supplies,Storage & Organization,Large Box,P488,51971,Consolidated,23/02/17,19/02/17
15/02/17,High,45,2387.8,0.01,31.3776,20.99,0.99,Regular Air,Ajay RaviKumar ,India,East,West Bengal,Canning,Graham,Consumer,Technology,Telephones and Communication,Wrap Bag,P82,29478,Argot,24/02/17,31/03/17
16/02/17,Low,168,30530.1,0.04,-2822.872,71.37,69,Express Air,Koteswara Raghuvanshi ,India,South,Andhra Pradesh,Nandyal,Bryant,Consumer,Furniture,Tables,Large Box,P718,3205,Compu Point,19/02/17,09/04/17
16/02/17,Urgent,84,2543.45,0.03,-168.3,6.78,6.18,Regular Air,Clifton Kumawat ,India,South,Andhra Pradesh,Machilipatnam,Navasota,Small Business,Office Supplies,Paper,Small Box,P1028,13027,Merxin,20/02/17,29/03/17
16/02/17,High,48,2349.41,0.1,-9.51,8.34,2.64,Regular Air,D Venkataraman ,India,South,Andhra Pradesh,Badvel,Myers,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P127,55040,Compu Point,23/02/17,01/03/17
16/02/17,High,48,2013.78,0.1,-12.68,8.34,2.64,Regular Air,Amarendra Dsouza ,India,South,Andhra Pradesh,Yanamalakuduru,Myers,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P127,55040,Compu Point,20/02/17,28/02/17
16/02/17,Medium,56,3763.65,0.02,4.66,14.42,6.75,Regular Air,Salil Khadgi ,India,East,Bihar,Arrah,Andrews,Small Business,Office Supplies,Appliances,Medium Box,P598,17952,Alibaba,25/02/17,27/02/17
16/02/17,Urgent,235,3657.75,0,-174.438,8.09,7.96,Express Air,H. Gandhi ,India,West,Gujarat,Bharuch,Chitwood,Corporate,Furniture,Office Furnishings,Small Box,P49,39041,Alibaba,27/02/17,06/04/17
16/02/17,High,25,2680.74,0.02,74.538,48.04,5.79,Regular Air,N Vishwanath ,India,North,Haryana,Samalkha,Elliott,Home Office,Office Supplies,Paper,Small Box,P1184,23268,Argot,27/02/17,07/04/17
16/02/17,High,96,12974.6,0.03,-1289.397,60.98,49,Regular Air,Anil Palapalyam ,India,South,Karnataka,Mandya,Myers,Corporate,Office Supplies,Appliances,Large Box,P462,22469,Argot,27/02/17,02/03/17
16/02/17,Low,185,3798.45,0.02,44.7372,11.7,5.63,Regular Air,Sunita V Dinesh Kumar ,India,Central,Madhya Pradesh,Sendhwa,Morales,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P479,8388,Global Source,20/02/17,12/03/17
16/02/17,Medium,140,3763.65,0.02,4.427,14.42,6.75,Regular Air,Raghavendrarao Parashar ,India,Central,Madhya Pradesh,Khandwa,Andrews,Small Business,Office Supplies,Appliances,Medium Box,P598,17952,Alibaba,25/02/17,16/04/17
16/02/17,Low,148,4558.14,0.02,34.7956,11.7,5.63,Regular Air,Gurpreet Gautam ,India,West,Maharashtra,Kalyan,Morales,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P479,8388,Global Source,28/02/17,17/02/17
16/02/17,Medium,44,16137.45,0.03,667.1208,30.56,2.99,Regular Air,Bhimpal V Karthik ,India,West,Maharashtra,Panvel,Walker,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P1031,58279,Alibaba,26/02/17,17/04/17
16/02/17,Low,42,25441.75,0.04,-4342.88,71.37,69,Express Air,Bharat Atmamanda ,India,North,Punjab,Ludhiana,Bryant,Consumer,Furniture,Tables,Large Box,P718,3205,Compu Point,28/02/17,11/03/17
16/02/17,Urgent,235,4389.3,0,-222.012,8.09,7.96,Express Air,Charuchandra Gupta ,India,North,Punjab,Hoshiarpur,Chitwood,Corporate,Furniture,Office Furnishings,Small Box,P49,39041,Alibaba,21/02/17,11/04/17
16/02/17,High,8,57480.22,0.08,-13559.776,2550.14,29.7,Delivery Truck,Pranay S ,India,North,Punjab,Abohar,Myers,Consumer,Technology,Office Machines,Jumbo Drum,P450,55040,Argot,19/02/17,06/03/17
16/02/17,High,72,15569.52,0.03,-814.356,60.98,49,Regular Air,Rajinder Patil ,India,North,Rajasthan,Bikaner,Myers,Corporate,Office Supplies,Appliances,Large Box,P462,22469,Argot,22/02/17,25/03/17
16/02/17,Urgent,84,3560.83,0.03,-140.25,6.78,6.18,Regular Air,Sunil Hindlekar ,India,East,Uttar Pradesh,Auraiya,Navasota,Small Business,Office Supplies,Paper,Small Box,P1028,13027,Merxin,27/02/17,07/03/17
16/02/17,High,8,49268.76,0.08,-12712.29,2550.14,29.7,Delivery Truck,Arvindkumar Dalvi ,India,East,Uttar Pradesh,Sultanpur,Myers,Consumer,Technology,Office Machines,Jumbo Drum,P450,55040,Argot,26/02/17,17/03/17
16/02/17,Medium,220,16137.45,0.03,778.3076,30.56,2.99,Regular Air,Abhay Parmar ,India,North,Uttaranchal,Dehradun,Walker,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,P1031,58279,Alibaba,23/02/17,26/02/17
16/02/17,High,15,2233.95,0.02,74.538,48.04,5.79,Regular Air,Kishor Vinodh ,India,East,West Bengal,Birpara,Elliott,Home Office,Office Supplies,Paper,Small Box,P1184,23268,Argot,20/02/17,12/03/17
17/02/17,Not Specified,34,58505.5,0,2384.08,236.97,59.24,Delivery Truck,Deepankar De ,India,North East,Assam,Makum,Jenkins,Consumer,Furniture,Tables,Jumbo Box,P337,56452,Ningbo,27/02/17,08/03/17
17/02/17,Low,38,23249.8,0.05,-447.708,140.98,36.09,Delivery Truck,Mohan Singh ,India,East,Bihar,Patna,Crawford,Home Office,Furniture,Bookcases,Jumbo Box,P945,9665,Argot,24/02/17,18/04/17
17/02/17,Low,176,3013.5,0.1,-228.096,5.78,7.96,Regular Air,Jomon Sinha ,India,East,Bihar,Purnia,Sholem,Corporate,Office Supplies,Paper,Small Box,P1200,28898,Argot,22/02/17,26/03/17
17/02/17,Low,30,2731.26,0.05,58.464,8.98,4.19,Regular Air,Brajeshkumar Pathak ,India,Central,Jharkhand,Noamundi,Rice,Consumer,Furniture,Office Furnishings,Small Pack,P819,5382,Ningbo,24/02/17,09/03/17
17/02/17,Medium,3,384.02,0.03,-21.92475,8.85,5.6,Regular Air,Narender Kumar A. Hubballi ,India,South,Karnataka,Hole Narsipur,Gibson,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P538,7783,Compu Point,23/02/17,14/04/17
17/02/17,High,141,12292,0.01,416.12,19.98,8.68,Regular Air,Partha Singh ,India,South,Karnataka,Bangalore,Butler,Consumer,Office Supplies,Paper,Small Box,P975,14913,Elan,20/02/17,23/03/17
17/02/17,Low,220,2583,0.1,-331.776,5.78,7.96,Regular Air,Syed Singh Bindra ,India,South,Karnataka,Belgaum,Sholem,Corporate,Office Supplies,Paper,Small Box,P1200,28898,Argot,26/02/17,25/03/17
17/02/17,High,148,17602.55,0,767.592,37.94,5.08,Regular Air,Chandrashekhar Ghosh ,India,Central,Madhya Pradesh,Shivpuri,Henry,Small Business,Office Supplies,Paper,Wrap Bag,P966,24960,Alibaba,23/02/17,03/03/17
17/02/17,Medium,6,384.02,0.03,-29.233,8.85,5.6,Regular Air,Sumit Kumar Upadhyay ,India,West,Maharashtra,Nagpur,Gibson,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P538,7783,Compu Point,25/02/17,01/04/17
17/02/17,High,235,12292,0.01,249.672,19.98,8.68,Regular Air,Prasanth Kumar ,India,East,Orissa,Chatrapur,Butler,Consumer,Office Supplies,Paper,Small Box,P975,14913,Elan,22/02/17,22/02/17
17/02/17,Low,57,32549.72,0.05,-559.635,140.98,36.09,Delivery Truck,Ajeet R ,India,North,Rajasthan,Jodhpur,Crawford,Home Office,Furniture,Bookcases,Jumbo Box,P945,9665,Argot,01/03/17,25/02/17
17/02/17,Medium,64,11494.35,0.05,398.776,83.1,6.13,Regular Air,Sanjeev Pereira ,India,South,Tamil Nadu,Nagercoil,Waynoka,Corporate,Technology,Computer Peripherals,Small Box,P772,43686,Elan,24/02/17,13/03/17
17/02/17,High,185,17602.55,0,703.626,37.94,5.08,Regular Air,Rajib D' Souza ,India,East,Uttar Pradesh,Bahraich,Henry,Small Business,Office Supplies,Paper,Wrap Bag,P966,24960,Alibaba,22/02/17,16/03/17
17/02/17,High,48,15403.05,0.01,-32.452,34.98,7.53,Express Air,Raj Bhalerao ,India,East,Uttar Pradesh,Ghaziabad,Henry,Small Business,Technology,Computer Peripherals,Small Box,P482,24960,Alibaba,21/02/17,08/04/17
17/02/17,High,96,15403.05,0.01,-23.912,34.98,7.53,Express Air,Rakesh Visumpali ,India,North,Uttarakhand,Kashipur,Henry,Small Business,Technology,Computer Peripherals,Small Box,P482,24960,Alibaba,24/02/17,14/03/17
